,Topic,Words,Frequency,Timestamp
356,57,"아마존, 봉사료, 배달, 플렉스, 운전자",1,2020-10-19 22:48:00.000
357,58,"일평균, 상반기, 체크카드, 박경민, 이용",1,2020-10-19 22:48:00.000
358,59,"스테이블, 테더, 코인, 비트코인, 가상화폐",5,2020-10-19 22:48:00.000
359,60,"놀자, 광고비, 캐피탈사, 의원, 리스",7,2020-10-19 22:48:00.000
360,61,"연휴, 추석, 대금, 만기, 도래",2,2020-10-19 22:48:00.000
361,62,"페이, 쿠팡, 계좌, 결제, 등록",12,2020-10-19 22:48:00.000
362,63,"매수, 의견, 발사, 리호, 주가",2,2020-10-19 22:48:00.000
363,64,"집금, 계좌, 위장, 클라우드, 거래소",1,2020-10-19 22:48:00.000
364,65,"멜로, 전자화폐, 가상자산, 환전, 청산",5,2020-10-19 22:48:00.000
365,68,"비트코인, 모건, 스타벅스, 가상자산, 펀드",9,2020-10-19 22:48:00.000
366,69,"아이디어, 공모전, 핀테크, 상금, 창업",2,2020-10-19 22:48:00.000
367,70,"혁신, 촉진, 금융, 입법, 이용자",1,2020-10-19 22:48:00.000
368,72,"국세청, 탈세, 역외, 계좌, 비밀",10,2020-10-19 22:48:00.000
369,73,"달러, 핀테크, 투자, 하반기, 유니콘",6,2020-10-19 22:48:00.000
370,74,"코인, 가상화폐, 도지, 거래소, 정철진",6,2020-10-19 22:48:00.000
371,75,"암호화폐, 스테이블, 가상자산, 정부, 코인",5,2020-10-19 22:48:00.000
372,76,"감소, 증가, 부산, 코로나19, 기기",6,2020-10-19 22:48:00.000
373,79,"토스뱅크, 토스, 대출, 보험, 토스증권",2,2020-10-19 22:48:00.000
374,80,"담당관, 글루, 개도국, 블록체인, 증명",2,2020-10-19 22:48:00.000
375,81,"해피, 나인, 파리바, 커머스, 알고리즘",1,2020-10-19 22:48:00.000
376,85,"증가, 감소, 대비, 소비, 기기",6,2020-10-19 22:48:00.000
377,87,"명회, 보험, 금융, 혁신, 플랫폼",3,2020-10-19 22:48:00.000
